,timeStamp,userID,targetApp,eventType,url,content,target.workbookName,target.sheetName,target.id,target.class,target.tagName,target.type,target.name,target.value,target.innerText,target.checked,target.href,target.option,target.title,target.innerHTML,Task,idx
3046,2020-02-25T01:33:40.996Z,vleno,Chrome,paste,https://form.jotform.com/200477494954062,B04,,,input_12_0_5,3046,INPUT,text,q12_reimbursementDetails[0][],,,,,,,,Reimbursement,23
3047,2020-02-25T01:33:41.373Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_5,3047,INPUT,text,q12_reimbursementDetails[0][],B04,,,,,,,Reimbursement,23
3048,2020-02-25T01:33:44.062Z,vleno,Excel,copyCell,,20,reimbursement.xlsx,Reimbursement details,D25,3048,,,,01-3315-00-5694-00010-B04-20-01,,,,,,,Reimbursement,23
3049,2020-02-25T01:33:46.452Z,vleno,Chrome,paste,https://form.jotform.com/200477494954062,20,,,input_12_0_6,3049,INPUT,text,q12_reimbursementDetails[0][],,,,,,,,Reimbursement,23
3050,2020-02-25T01:33:46.925Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_6,3050,INPUT,text,q12_reimbursementDetails[0][],20,,,,,,,Reimbursement,23
3051,2020-02-25T01:33:49.415Z,vleno,Excel,copyCell,,1,reimbursement.xlsx,Reimbursement details,D25,3051,,,,01-3315-00-5694-00010-B04-20-01,,,,,,,Reimbursement,23
3052,2020-02-25T01:33:51.772Z,vleno,Chrome,paste,https://form.jotform.com/200477494954062,1,,,input_12_0_7,3052,INPUT,text,q12_reimbursementDetails[0][],,,,,,,,Reimbursement,23
3053,2020-02-25T01:33:52.141Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_7,3053,INPUT,text,q12_reimbursementDetails[0][],1,,,,,,,Reimbursement,23
3054,2020-02-25T01:33:54.567Z,vleno,Excel,copyCell,,"$1,320 ",reimbursement.xlsx,Reimbursement details,E25,3054,,,,1320,,,,,,,Reimbursement,23
3055,2020-02-25T01:33:56.309Z,vleno,Chrome,paste,https://form.jotform.com/200477494954062,"$1,320 ",,,input_12_0_8,3055,INPUT,text,q12_reimbursementDetails[0][],,,,,,,,Reimbursement,23
3056,2020-02-25T01:33:56.669Z,vleno,Chrome,editField,https://form.jotform.com/200477494954062,,,,input_12_0_8,3056,INPUT,text,q12_reimbursementDetails[0][],"$1,320 ",,,,,,,Reimbursement,23
3057,2020-02-25T01:33:57.358Z,vleno,Chrome,clickButton,https://form.jotform.com/200477494954062,,,,input_2,3057,BUTTON,submit,,,Submit,,,,,\n              Submit\n            ,Reimbursement,23
3058,2020-02-25T01:33:57.766Z,vleno,Chrome,form_submit,https://submit.jotform.com/submit/200477494954062/,,,,,3058,,,,,,,,,,,Reimbursement,23
3059,2020-02-25T01:33:58.929Z,vleno,Chrome,clickLink,https://submit.jotform.com/submit/200477494954062/,,,,,3059,A,,,,Add another response,,https://form.jotform.com/200477494954062,,,Add another response,Reimbursement,23
3060,2020-02-25T01:33:58.975Z,vleno,Chrome,createNewTab,,,,,287,3060,,,,,,,,,,,Reimbursement,23
3061,2020-02-25T01:34:04.050Z,vleno,Excel,selectWorksheet,,,reimbursement.xlsx,Student details,,3061,,,,,,,,,,,Reimbursement,23
3062,2019-02-21 16:25:53.214000+11:00,,Excel,openFile,,,data.xls,Sheet1,,3062,,,,,,,,,,,CopyPasteStuff,14
3063,2019-02-21 16:25:55.552000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,3063,,,,,,,,,,,CopyPasteStuff,14
3064,2019-02-21 16:26:06.045000+11:00,,Chrome,insertValue,,,,,,3064,,,,Frank01,username,,,,,,CopyPasteStuff,14
3065,2019-02-21 16:26:15.315000+11:00,,Chrome,insertValue,,,,,,3065,,,,LittleFrank123,password,,,,,,CopyPasteStuff,14
3066,2019-02-21 16:26:20.031000+11:00,,Chrome,clickButton,,,,,,3066,,,,,confirm,,,,,,CopyPasteStuff,14
3067,2019-02-21 16:26:22.077000+11:00,,Chrome,waitResponse,www.webpage.com/ok,,,,,3067,,,,,,,,,,,CopyPasteStuff,14
3068,2019-02-21 16:26:27.794000+11:00,,Chrome,clickButton,,,,,,3068,,,,,Button1,,,,,,CopyPasteStuff,14
3069,2019-02-21 16:26:29.542000+11:00,,Chrome,clickButton,,,,,,3069,,,,,B2,,,,,,CopyPasteStuff,14
3070,2019-02-21 16:26:31.678000+11:00,,Chrome,insertValue,,,,,,3070,,,,182381,ID,,,,,,CopyPasteStuff,14
3071,2019-02-21 16:26:33.067000+11:00,,Excel,copy,,,,,B1,3071,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,14
3072,2019-02-21 16:26:37.360000+11:00,,Chrome,paste,,,,,,3072,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,14
3073,2019-02-21 16:26:40.533000+11:00,,Excel,copy,,,,,B2,3073,,,,Melbourne 123,,,,,,,CopyPasteStuff,14
3074,2019-02-21 16:26:44.131000+11:00,,Chrome,paste,,,,,,3074,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,14
3075,2019-02-21 16:26:47.299000+11:00,,Chrome,clickButton,,,,,,3075,,,,,OK,,,,,,CopyPasteStuff,14
3076,2019-02-21 17:41:35.997000+11:00,,Excel,openFile,,,data.xls,Sheet1,,3076,,,,,,,,,,,CopyPasteStuff,70
3077,2019-02-21 17:41:35.997000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,3077,,,,,,,,,,,CopyPasteStuff,70
3078,2019-02-21 17:41:49.343000+11:00,,Chrome,insertValue,,,,,,3078,,,,Frank01,username,,,,,,CopyPasteStuff,70
3079,2019-02-21 17:41:53.711000+11:00,,Chrome,insertValue,,,,,,3079,,,,LittleFrank123,password,,,,,,CopyPasteStuff,70
3080,2019-02-21 17:41:55.924000+11:00,,Chrome,clickButton,,,,,,3080,,,,,confirm,,,,,,CopyPasteStuff,70
3081,2019-02-21 17:41:58.895000+11:00,,Chrome,waitResponse,www.webpage.com/wrong,,,,,3081,,,,,,,,,,,CopyPasteStuff,70
3082,2019-02-21 17:42:00.885000+11:00,,Excel,insertValue,,,,,A10,3082,,,,Wrong log-in,,,,,,,CopyPasteStuff,70
3083,2019-02-21 17:42:03.669000+11:00,,Excel,insertValue,,,,,B10,3083,,,,Wrong log-in,,,,,,,CopyPasteStuff,70
3084,2019-02-21 17:42:05.191000+11:00,,Excel,insertValue,,,,,C10,3084,,,,Wrong log-in,,,,,,,CopyPasteStuff,70
3085,2019-02-21 17:42:07.935000+11:00,,Chrome,clickButton,,,,,,3085,,,,,cancel,,,,,,CopyPasteStuff,70
3086,2019-10-21T00:16:33.271Z,vleno,Excel,copyCell,,Audrey,StudentRecords.xlsx,Sheet1,A6,3086,,,,Audrey,,,,,,,StudentRecord,4
3087,2019-10-21T00:16:35.145Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Audrey,,,,3087,INPUT,text,SingleLine,,,,,,,,StudentRecord,4
3088,2019-10-21T00:16:35.513Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3088,INPUT,text,SingleLine,Audrey,,,,,,,StudentRecord,4
3089,2019-10-21T00:16:37.886Z,vleno,Excel,copyCell,,Backer,StudentRecords.xlsx,Sheet1,B6,3089,,,,Backer,,,,,,,StudentRecord,4
3090,2019-10-21T00:16:39.608Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Backer,,,,3090,INPUT,text,SingleLine,Audrey ,,,,,,,StudentRecord,4
3091,2019-10-21T00:16:39.952Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3091,INPUT,text,SingleLine,Audrey Backer,,,,,,,StudentRecord,4
3092,2019-10-21T00:16:42.399Z,vleno,Excel,copyCell,,20/06/1987,StudentRecords.xlsx,Sheet1,C6,3092,,,,20/06/1987,,,,,,,StudentRecord,4
3093,2019-10-21T00:16:43.946Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,20/06/1987,,,Date-date,3093,INPUT,text,date,,,,,,,,StudentRecord,4
3094,2019-10-21T00:16:47.334Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,3094,INPUT,text,date,20-06-1987,,,,,,,StudentRecord,4
3095,2019-10-21T00:16:49.744Z,vleno,Excel,copyCell,,+61 519 790 1066,StudentRecords.xlsx,Sheet1,D6,3095,,,,+61 519 790 1066,,,,,,,StudentRecord,4
3096,2019-10-21T00:16:51.800Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 519 790 1066,,,PhoneNumber,3096,INPUT,text,countrycode,,,,,,,,StudentRecord,4
3097,2019-10-21T00:16:57.009Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,3097,INPUT,text,countrycode,519-790-1066,,,,,,,StudentRecord,4
3098,2019-10-21T00:16:59.233Z,vleno,Excel,copyCell,,abacker@gmail.com,StudentRecords.xlsx,Sheet1,E6,3098,,,,abacker@gmail.com,,,,,,,StudentRecord,4
3099,2019-10-21T00:17:01.282Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,abacker@gmail.com,,,,3099,INPUT,text,Email,,,,,,,,StudentRecord,4
3100,2019-10-21T00:17:01.619Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3100,INPUT,text,Email,abacker@gmail.com,,,,,,,StudentRecord,4
3101,2019-10-21T00:17:04.092Z,vleno,Excel,copyCell,,United States,StudentRecords.xlsx,Sheet1,F6,3101,,,,United States,,,,,,,StudentRecord,4
3102,2019-10-21T00:17:06.897Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,United States,,,,3102,INPUT,text,SingleLine1,,,,,,,,StudentRecord,4
3103,2019-10-21T00:17:07.265Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3103,INPUT,text,SingleLine1,United States,,,,,,,StudentRecord,4
3104,2019-10-21T00:17:09.847Z,vleno,Excel,copyCell,,"9/271 William St, Melbourne, VIC 3000, Australia",StudentRecords.xlsx,Sheet1,G6,3104,,,,"9/271 William St, Melbourne, VIC 3000, Australia",,,,,,,StudentRecord,4
3105,2019-10-21T00:17:12.064Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"9/271 William St, Melbourne, VIC 3000, Australia",,,,3105,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord,4
3106,2019-10-21T00:17:15.169Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3106,INPUT,text,Address_AddressLine1,9/271 William St,,,,,,,StudentRecord,4
3107,2019-10-21T00:17:15.554Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"9/271 William St, Melbourne, VIC 3000, Australia",,,,3107,INPUT,text,Address_City,,,,,,,,StudentRecord,4
3108,2019-10-21T00:17:21.369Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3108,INPUT,text,Address_City,Melbourne,,,,,,,StudentRecord,4
3109,2019-10-21T00:17:22.321Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"9/271 William St, Melbourne, VIC 3000, Australia",,,,3109,INPUT,text,Address_Region,,,,,,,,StudentRecord,4
3110,2019-10-21T00:17:26.792Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3110,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord,4
3111,2019-10-21T00:17:28.040Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"9/271 William St, Melbourne, VIC 3000, Australia",,,,3111,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord,4
3112,2019-10-21T00:17:32.857Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3112,INPUT,text,Address_ZipCode,3000,,,,,,,StudentRecord,4
3113,2019-10-21T00:17:39.392Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,3113,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord,4
3114,2019-10-21T00:17:39.393Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,3114,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord,4
3115,2019-10-21T00:17:40.080Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3115,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord,4
3116,2019-10-21T00:17:43.505Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,3116,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord,4
3117,2019-02-21 18:25:52.460000+11:00,,Excel,openFile,,,data.xls,Sheet1,,3117,,,,,,,,,,,CopyPasteStuff,101
3118,2019-02-21 18:25:57.890000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,3118,,,,,,,,,,,CopyPasteStuff,101
3119,2019-02-21 18:26:03.430000+11:00,,Chrome,insertValue,,,,,,3119,,,,Frank01,username,,,,,,CopyPasteStuff,101
3120,2019-02-21 18:26:18.146000+11:00,,Chrome,insertValue,,,,,,3120,,,,LittleFrank123,password,,,,,,CopyPasteStuff,101
3121,2019-02-21 18:26:29.836000+11:00,,Chrome,clickButton,,,,,,3121,,,,,confirm,,,,,,CopyPasteStuff,101
3122,2019-02-21 18:26:31.253000+11:00,,Chrome,waitResponse,www.webpage.com/ok,,,,,3122,,,,,,,,,,,CopyPasteStuff,101
3123,2019-02-21 18:26:46.660000+11:00,,Chrome,clickButton,,,,,,3123,,,,,Button1,,,,,,CopyPasteStuff,101
3124,2019-02-21 18:26:50.417000+11:00,,Chrome,clickButton,,,,,,3124,,,,,B2,,,,,,CopyPasteStuff,101
3125,2019-02-21 18:26:54.305000+11:00,,Chrome,insertValue,,,,,,3125,,,,182381,ID,,,,,,CopyPasteStuff,101
3126,2019-02-21 18:26:57.964000+11:00,,Excel,copy,,,,,B1,3126,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,101
3127,2019-02-21 18:27:02.092000+11:00,,Chrome,paste,,,,,,3127,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,101
3128,2019-02-21 18:27:03.787000+11:00,,Excel,copy,,,,,B2,3128,,,,Melbourne 123,,,,,,,CopyPasteStuff,101
3129,2019-02-21 18:27:07.082000+11:00,,Chrome,paste,,,,,,3129,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,101
3130,2019-02-21 18:27:10.455000+11:00,,Chrome,clickButton,,,,,,3130,,,,,OK,,,,,,CopyPasteStuff,101
3131,2019-02-22 04:56:34.652000+11:00,,Excel,openFile,,,data.xls,Sheet1,,3131,,,,,,,,,,,CopyPasteStuff,558
3132,2019-02-22 04:56:37.752000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,3132,,,,,,,,,,,CopyPasteStuff,558
3133,2019-02-22 04:56:47.560000+11:00,,Chrome,insertValue,,,,,,3133,,,,Frank01,username,,,,,,CopyPasteStuff,558
3134,2019-02-22 04:56:57.914000+11:00,,Chrome,insertValue,,,,,,3134,,,,LittleFrank123,password,,,,,,CopyPasteStuff,558
3135,2019-02-22 04:57:01.715000+11:00,,Chrome,clickButton,,,,,,3135,,,,,confirm,,,,,,CopyPasteStuff,558
3136,2019-02-22 04:57:06.477000+11:00,,Chrome,waitResponse,www.webpage.com/error,,,,,3136,,,,,,,,,,,CopyPasteStuff,558
3137,2019-02-22 04:57:12.105000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,3137,,,,,,,,,,,CopyPasteStuff,558
3138,2019-02-22 04:57:19.332000+11:00,,Chrome,insertValue,,,,,,3138,,,,Frank01,username,,,,,,CopyPasteStuff,558
3139,2019-02-22 04:57:29.288000+11:00,,Chrome,insertValue,,,,,,3139,,,,LittleFrank123,password,,,,,,CopyPasteStuff,558
3140,2019-02-22 04:57:42.032000+11:00,,Chrome,clickButton,,,,,,3140,,,,,confirm,,,,,,CopyPasteStuff,558
3141,2019-02-22 04:57:44.565000+11:00,,Chrome,waitResponse,www.webpage.com/ok,,,,,3141,,,,,,,,,,,CopyPasteStuff,558
3142,2019-02-22 04:57:48.959000+11:00,,Chrome,clickButton,,,,,,3142,,,,,Button1,,,,,,CopyPasteStuff,558
3143,2019-02-22 04:57:51.982000+11:00,,Chrome,clickButton,,,,,,3143,,,,,B2,,,,,,CopyPasteStuff,558
3144,2019-02-22 04:57:54.664000+11:00,,Chrome,insertValue,,,,,,3144,,,,182381,ID,,,,,,CopyPasteStuff,558
3145,2019-02-22 04:57:56.782000+11:00,,Excel,copy,,,,,B1,3145,,,,Au 58124829 XT,,,,,,,CopyPasteStuff,558
3146,2019-02-22 04:57:59.431000+11:00,,Chrome,paste,,,,,,3146,,,,Au 58124829 XT,Special code,,,,,,CopyPasteStuff,558
3147,2019-02-22 04:58:01.370000+11:00,,Excel,copy,,,,,B2,3147,,,,Melbourne 123,,,,,,,CopyPasteStuff,558
3148,2019-02-22 04:58:02.908000+11:00,,Chrome,paste,,,,,,3148,,,,Melbourne 123,Area,,,,,,CopyPasteStuff,558
3149,2019-02-22 04:58:04.251000+11:00,,Chrome,clickButton,,,,,,3149,,,,,OK,,,,,,CopyPasteStuff,558
3150,2019-02-22 03:27:15.693000+11:00,,Excel,openFile,,,data.xls,Sheet1,,3150,,,,,,,,,,,CopyPasteStuff,495
3151,2019-02-22 03:27:22.731000+11:00,,Chrome,goToUrl,www.webpage.com,,,,,3151,,,,,,,,,,,CopyPasteStuff,495
3152,2019-02-22 03:27:26.437000+11:00,,Chrome,insertValue,,,,,,3152,,,,Frank01,username,,,,,,CopyPasteStuff,495
3153,2019-02-22 03:27:37.766000+11:00,,Chrome,insertValue,,,,,,3153,,,,LittleFrank123,password,,,,,,CopyPasteStuff,495
3154,2019-02-22 03:27:49.965000+11:00,,Chrome,clickButton,,,,,,3154,,,,,confirm,,,,,,CopyPasteStuff,495
3155,2019-02-22 03:27:52.391000+11:00,,Chrome,waitResponse,www.webpage.com/wrong,,,,,3155,,,,,,,,,,,CopyPasteStuff,495
3156,2019-02-22 03:28:01.232000+11:00,,Excel,insertValue,,,,,A10,3156,,,,Wrong log-in,,,,,,,CopyPasteStuff,495
3157,2019-02-22 03:28:06.098000+11:00,,Excel,insertValue,,,,,B10,3157,,,,Wrong log-in,,,,,,,CopyPasteStuff,495
3158,2019-02-22 03:28:09.616000+11:00,,Excel,insertValue,,,,,C10,3158,,,,Wrong log-in,,,,,,,CopyPasteStuff,495
3159,2019-02-22 03:28:13.162000+11:00,,Chrome,clickButton,,,,,,3159,,,,,cancel,,,,,,CopyPasteStuff,495
3160,2019-10-21T01:12:00.058Z,vleno,Excel,copyCell,,Lucca,StudentRecords.xlsx,Sheet1,A50,3160,,,,Lucca,,,,,,,StudentRecord,48
3161,2019-10-21T01:12:01.608Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Lucca,,,,3161,INPUT,text,SingleLine,,,,,,,,StudentRecord,48
3162,2019-10-21T01:12:01.889Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3162,INPUT,text,SingleLine,Lucca,,,,,,,StudentRecord,48
3163,2019-10-21T01:12:04.391Z,vleno,Excel,copyCell,,Bianchi,StudentRecords.xlsx,Sheet1,B50,3163,,,,Bianchi,,,,,,,StudentRecord,48
3164,2019-10-21T01:12:06.160Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Bianchi,,,,3164,INPUT,text,SingleLine,Lucca ,,,,,,,StudentRecord,48
3165,2019-10-21T01:12:06.409Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3165,INPUT,text,SingleLine,Lucca Bianchi,,,,,,,StudentRecord,48
3166,2019-10-21T01:12:08.812Z,vleno,Excel,copyCell,,19/10/1998,StudentRecords.xlsx,Sheet1,C50,3166,,,,19/10/1998,,,,,,,StudentRecord,48
3167,2019-10-21T01:12:11.026Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,19/10/1998,,,Date-date,3167,INPUT,text,date,,,,,,,,StudentRecord,48
3168,2019-10-21T01:12:14.796Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,3168,INPUT,text,date,19-10-1998,,,,,,,StudentRecord,48
3169,2019-10-21T01:12:17.120Z,vleno,Excel,copyCell,,+61 032 660 0403,StudentRecords.xlsx,Sheet1,D50,3169,,,,+61 032 660 0403,,,,,,,StudentRecord,48
3170,2019-10-21T01:12:18.816Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 032 660 0403,,,PhoneNumber,3170,INPUT,text,countrycode,,,,,,,,StudentRecord,48
3171,2019-10-21T01:12:23.521Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,3171,INPUT,text,countrycode,032-660-0403,,,,,,,StudentRecord,48
3172,2019-10-21T01:12:25.572Z,vleno,Excel,copyCell,,lbianchi@gmail.com,StudentRecords.xlsx,Sheet1,E50,3172,,,,lbianchi@gmail.com,,,,,,,StudentRecord,48
3173,2019-10-21T01:12:27.241Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,lbianchi@gmail.com,,,,3173,INPUT,text,Email,,,,,,,,StudentRecord,48
3174,2019-10-21T01:12:27.497Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3174,INPUT,text,Email,lbianchi@gmail.com,,,,,,,StudentRecord,48
3175,2019-10-21T01:12:29.426Z,vleno,Excel,copyCell,,Italy,StudentRecords.xlsx,Sheet1,F50,3175,,,,Italy,,,,,,,StudentRecord,48
3176,2019-10-21T01:12:31.480Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Italy,,,,3176,INPUT,text,SingleLine1,,,,,,,,StudentRecord,48
3177,2019-10-21T01:12:31.793Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3177,INPUT,text,SingleLine1,Italy,,,,,,,StudentRecord,48
3178,2019-10-21T01:12:33.914Z,vleno,Excel,copyCell,,"66 Railway Place, West Melbourne, VIC 3440, Australia",StudentRecords.xlsx,Sheet1,G50,3178,,,,"66 Railway Place, West Melbourne, VIC 3440, Australia",,,,,,,StudentRecord,48
3179,2019-10-21T01:12:35.592Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"66 Railway Place, West Melbourne, VIC 3440, Australia",,,,3179,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord,48
3180,2019-10-21T01:12:38.993Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3180,INPUT,text,Address_AddressLine1,66 Railway Place,,,,,,,StudentRecord,48
3181,2019-10-21T01:12:39.193Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"66 Railway Place, West Melbourne, VIC 3440, Australia",,,,3181,INPUT,text,Address_City,,,,,,,,StudentRecord,48
3182,2019-10-21T01:12:44.225Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3182,INPUT,text,Address_City,West Melbourne,,,,,,,StudentRecord,48
3183,2019-10-21T01:12:45.000Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"66 Railway Place, West Melbourne, VIC 3440, Australia",,,,3183,INPUT,text,Address_Region,,,,,,,,StudentRecord,48
3184,2019-10-21T01:12:50.025Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3184,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord,48
3185,2019-10-21T01:12:51.265Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"66 Railway Place, West Melbourne, VIC 3440, Australia",,,,3185,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord,48
3186,2019-10-21T01:12:56.049Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,3186,INPUT,text,Address_ZipCode,3440,,,,,,,StudentRecord,48
3187,2019-10-21T01:12:59.728Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,3187,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord,48
