idx,timeStamp,userID,targetApp,eventType,url,content,target.workbookName,target.sheetName,target.id,target.class,target.tagName,target.type,target.name,target.value,target.innerText,target.checked,target.href,target.option,target.title,target.innerHTML,Task
9,2019-10-21T00:23:34.680Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"12 Hotham St, South Melbourne, VIC 3205, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord
9,2019-10-21T00:23:38.418Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,12 Hotham St,,,,,,,StudentRecord
9,2019-10-21T00:23:39.176Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"12 Hotham St, South Melbourne, VIC 3205, Australia",,,,,INPUT,text,Address_City,,,,,,,,StudentRecord
9,2019-10-21T00:23:44.201Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,South Melbourne,,,,,,,StudentRecord
9,2019-10-21T00:23:46.025Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"12 Hotham St, South Melbourne, VIC 3205, Australia",,,,,INPUT,text,Address_Region,,,,,,,,StudentRecord
9,2019-10-21T00:23:50.569Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord
9,2019-10-21T00:23:51.616Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"12 Hotham St, South Melbourne, VIC 3205, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord
9,2019-10-21T00:23:57.105Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3205,,,,,,,StudentRecord
9,2019-10-21T00:24:02.616Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
9,2019-10-21T00:24:02.617Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
9,2019-10-21T00:24:03.341Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord
9,2019-10-21T00:24:09.645Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord
10,2019-10-21T00:24:13.305Z,vleno,Excel,copyCell,,Oliver,StudentRecords.xlsx,Sheet1,A12,,,,,Oliver,,,,,,,StudentRecord
10,2019-10-21T00:24:14.953Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Oliver,,,,,INPUT,text,SingleLine,,,,,,,,StudentRecord
10,2019-10-21T00:24:15.281Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Oliver,,,,,,,StudentRecord
10,2019-10-21T00:24:17.355Z,vleno,Excel,copyCell,,Dunkan,StudentRecords.xlsx,Sheet1,B12,,,,,Dunkan,,,,,,,StudentRecord
10,2019-10-21T00:24:18.921Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Dunkan,,,,,INPUT,text,SingleLine,Oliver ,,,,,,,StudentRecord
10,2019-10-21T00:24:19.153Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Oliver Dunkan,,,,,,,StudentRecord
10,2019-10-21T00:24:21.925Z,vleno,Excel,copyCell,,4/8/94,StudentRecords.xlsx,Sheet1,C12,,,,,4/8/94,,,,,,,StudentRecord
10,2019-10-21T00:24:23.340Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,4/8/94,,,Date-date,,INPUT,text,date,,,,,,,,StudentRecord
10,2019-10-21T00:24:26.598Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,,INPUT,text,date,4/8/94,,,,,,,StudentRecord
10,2019-10-21T00:24:29.130Z,vleno,Excel,copyCell,,+61 079 149 3015,StudentRecords.xlsx,Sheet1,D12,,,,,+61 079 149 3015,,,,,,,StudentRecord
10,2019-10-21T00:24:30.904Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 079 149 3015,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,StudentRecord
10,2019-10-21T00:24:37.146Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,079-149-3015,,,,,,,StudentRecord
10,2019-10-21T00:24:39.424Z,vleno,Excel,copyCell,,odunkan@gmail.com,StudentRecords.xlsx,Sheet1,E12,,,,,odunkan@gmail.com,,,,,,,StudentRecord
10,2019-10-21T00:24:41.385Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,odunkan@gmail.com,,,,,INPUT,text,Email,,,,,,,,StudentRecord
10,2019-10-21T00:24:41.667Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,odunkan@gmail.com,,,,,,,StudentRecord
10,2019-10-21T00:24:43.808Z,vleno,Excel,copyCell,,Ireland,StudentRecords.xlsx,Sheet1,F12,,,,,Ireland,,,,,,,StudentRecord
10,2019-10-21T00:24:46.138Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Ireland,,,,,INPUT,text,SingleLine1,,,,,,,,StudentRecord
10,2019-10-21T00:24:46.465Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Ireland,,,,,,,StudentRecord
10,2019-10-21T00:24:48.425Z,vleno,Excel,copyCell,,"248 Esplanade East, Port Melbourne, VIC 3207, Australia",StudentRecords.xlsx,Sheet1,G12,,,,,"248 Esplanade East, Port Melbourne, VIC 3207, Australia",,,,,,,StudentRecord
10,2019-10-21T00:24:50.025Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"248 Esplanade East, Port Melbourne, VIC 3207, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord
10,2019-10-21T00:24:53.585Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,248 Esplanade East,,,,,,,StudentRecord
10,2019-10-21T00:24:53.905Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"248 Esplanade East, Port Melbourne, VIC 3207, Australia",,,,,INPUT,text,Address_City,,,,,,,,StudentRecord
10,2019-10-21T00:24:59.209Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Port Melbourne,,,,,,,StudentRecord
10,2019-10-21T00:25:00.193Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"248 Esplanade East, Port Melbourne, VIC 3207, Australia",,,,,INPUT,text,Address_Region,,,,,,,,StudentRecord
10,2019-10-21T00:25:08.401Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord
10,2019-10-21T00:25:09.200Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"248 Esplanade East, Port Melbourne, VIC 3207, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord
10,2019-10-21T00:25:14.145Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3207,,,,,,,StudentRecord
10,2019-10-21T00:25:19.696Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
10,2019-10-21T00:25:19.698Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
10,2019-10-21T00:25:20.367Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord
10,2019-10-21T00:25:23.265Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord
11,2019-10-21T00:25:27.721Z,vleno,Excel,copyCell,,Terry,StudentRecords.xlsx,Sheet1,A13,,,,,Terry,,,,,,,StudentRecord
11,2019-10-21T00:25:29.465Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Terry,,,,,INPUT,text,SingleLine,,,,,,,,StudentRecord
11,2019-10-21T00:25:29.770Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Terry,,,,,,,StudentRecord
11,2019-10-21T00:25:31.976Z,vleno,Excel,copyCell,,Klint,StudentRecords.xlsx,Sheet1,B13,,,,,Klint,,,,,,,StudentRecord
11,2019-10-21T00:25:33.721Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Klint,,,,,INPUT,text,SingleLine,Terry ,,,,,,,StudentRecord
11,2019-10-21T00:25:33.969Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Terry Klint,,,,,,,StudentRecord
11,2019-10-21T00:25:36.109Z,vleno,Excel,copyCell,,23/08/1994,StudentRecords.xlsx,Sheet1,C13,,,,,23/08/1994,,,,,,,StudentRecord
11,2019-10-21T00:25:37.993Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,23/08/1994,,,Date-date,,INPUT,text,date,,,,,,,,StudentRecord
11,2019-10-21T00:25:41.506Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,,INPUT,text,date,23-08-1994,,,,,,,StudentRecord
11,2019-10-21T00:25:43.722Z,vleno,Excel,copyCell,,+61 035 390 4126,StudentRecords.xlsx,Sheet1,D13,,,,,+61 035 390 4126,,,,,,,StudentRecord
11,2019-10-21T00:25:47.601Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 035 390 4126,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,StudentRecord
11,2019-10-21T00:25:52.409Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,035-390-4126,,,,,,,StudentRecord
11,2019-10-21T00:25:54.445Z,vleno,Excel,copyCell,,tklint@gmail.com,StudentRecords.xlsx,Sheet1,E13,,,,,tklint@gmail.com,,,,,,,StudentRecord
11,2019-10-21T00:25:56.722Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,tklint@gmail.com,,,,,INPUT,text,Email,,,,,,,,StudentRecord
11,2019-10-21T00:25:56.961Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,tklint@gmail.com,,,,,,,StudentRecord
11,2019-10-21T00:25:59.148Z,vleno,Excel,copyCell,,Australia,StudentRecords.xlsx,Sheet1,F13,,,,,Australia,,,,,,,StudentRecord
11,2019-10-21T00:26:01.928Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Australia,,,,,INPUT,text,SingleLine1,,,,,,,,StudentRecord
11,2019-10-21T00:26:02.313Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Australia,,,,,,,StudentRecord
11,2019-10-21T00:26:04.789Z,vleno,Excel,copyCell,,"16 Morris St, South Melbourne, VIC 3205, Australia",StudentRecords.xlsx,Sheet1,G13,,,,,"16 Morris St, South Melbourne, VIC 3205, Australia",,,,,,,StudentRecord
11,2019-10-21T00:26:06.817Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"16 Morris St, South Melbourne, VIC 3205, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord
11,2019-10-21T00:26:10.129Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,16 Morris St,,,,,,,StudentRecord
11,2019-10-21T00:26:10.392Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"16 Morris St, South Melbourne, VIC 3205, Australia",,,,,INPUT,text,Address_City,,,,,,,,StudentRecord
11,2019-10-21T00:26:15.761Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,South Melbourne,,,,,,,StudentRecord
11,2019-10-21T00:26:16.600Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"16 Morris St, South Melbourne, VIC 3205, Australia",,,,,INPUT,text,Address_Region,,,,,,,,StudentRecord
11,2019-10-21T00:26:21.321Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord
11,2019-10-21T00:26:22.240Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"16 Morris St, South Melbourne, VIC 3205, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord
11,2019-10-21T00:26:27.281Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3205,,,,,,,StudentRecord
11,2019-10-21T00:26:31.472Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord
11,2019-10-21T00:26:34.393Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord
12,2019-10-21T00:26:37.863Z,vleno,Excel,copyCell,,Volodymyr,StudentRecords.xlsx,Sheet1,A14,,,,,Volodymyr,,,,,,,StudentRecord
12,2019-10-21T00:26:39.985Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Volodymyr,,,,,INPUT,text,SingleLine,,,,,,,,StudentRecord
12,2019-10-21T00:26:40.329Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Volodymyr,,,,,,,StudentRecord
12,2019-10-21T00:26:42.515Z,vleno,Excel,copyCell,,Leno,StudentRecords.xlsx,Sheet1,B14,,,,,Leno,,,,,,,StudentRecord
12,2019-10-21T00:26:44.201Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Leno,,,,,INPUT,text,SingleLine,Volodymyr ,,,,,,,StudentRecord
12,2019-10-21T00:26:44.497Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,Volodymyr Leno,,,,,,,StudentRecord
12,2019-10-21T00:26:46.733Z,vleno,Excel,copyCell,,17/10/1994,StudentRecords.xlsx,Sheet1,C14,,,,,17/10/1994,,,,,,,StudentRecord
12,2019-10-21T00:26:48.513Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,17/10/1994,,,Date-date,,INPUT,text,date,,,,,,,,StudentRecord
12,2019-10-21T00:26:52.127Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,,INPUT,text,date,17-10-1994,,,,,,,StudentRecord
12,2019-10-21T00:26:54.619Z,vleno,Excel,copyCell,,+61 096 652 4777,StudentRecords.xlsx,Sheet1,D14,,,,,+61 096 652 4777,,,,,,,StudentRecord
12,2019-10-21T00:26:56.856Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 096 652 4777,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,StudentRecord
12,2019-10-21T00:27:02.506Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,096-652-4777,,,,,,,StudentRecord
12,2019-10-21T00:27:04.578Z,vleno,Excel,copyCell,,vleno@gmail.com,StudentRecords.xlsx,Sheet1,E14,,,,,vleno@gmail.com,,,,,,,StudentRecord
12,2019-10-21T00:27:06.953Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,vleno@gmail.com,,,,,INPUT,text,Email,,,,,,,,StudentRecord
12,2019-10-21T00:27:07.297Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,vleno@gmail.com,,,,,,,StudentRecord
12,2019-10-21T00:27:09.756Z,vleno,Excel,copyCell,,Ukraine,StudentRecords.xlsx,Sheet1,F14,,,,,Ukraine,,,,,,,StudentRecord
12,2019-10-21T00:27:11.377Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Ukraine,,,,,INPUT,text,SingleLine1,,,,,,,,StudentRecord
12,2019-10-21T00:27:11.673Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Ukraine,,,,,,,StudentRecord
12,2019-10-21T00:27:13.958Z,vleno,Excel,copyCell,,"90 Collins St, Melbourne, VIC 3000, Australia",StudentRecords.xlsx,Sheet1,G14,,,,,"90 Collins St, Melbourne, VIC 3000, Australia",,,,,,,StudentRecord
12,2019-10-21T00:27:15.520Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"90 Collins St, Melbourne, VIC 3000, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord
12,2019-10-21T00:27:18.673Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,90 Collins St,,,,,,,StudentRecord
12,2019-10-21T00:27:18.985Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"90 Collins St, Melbourne, VIC 3000, Australia",,,,,INPUT,text,Address_City,,,,,,,,StudentRecord
12,2019-10-21T00:27:24.977Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Melbourne,,,,,,,StudentRecord
12,2019-10-21T00:27:25.792Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"90 Collins St, Melbourne, VIC 3000, Australia",,,,,INPUT,text,Address_Region,,,,,,,,StudentRecord
12,2019-10-21T00:27:31.801Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord
12,2019-10-21T00:27:32.528Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"90 Collins St, Melbourne, VIC 3000, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord
12,2019-10-21T00:27:37.177Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3000,,,,,,,StudentRecord
12,2019-10-21T00:27:40.520Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
12,2019-10-21T00:27:40.521Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
12,2019-10-21T00:27:41.195Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord
12,2019-10-21T00:27:44.105Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord
13,2019-10-21T00:27:47.345Z,vleno,Excel,copyCell,,William,StudentRecords.xlsx,Sheet1,A15,,,,,William,,,,,,,StudentRecord
13,2019-10-21T00:27:49.008Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,William,,,,,INPUT,text,SingleLine,,,,,,,,StudentRecord
13,2019-10-21T00:27:49.352Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,William,,,,,,,StudentRecord
13,2019-10-21T00:27:51.351Z,vleno,Excel,copyCell,,Macdonald,StudentRecords.xlsx,Sheet1,B15,,,,,Macdonald,,,,,,,StudentRecord
13,2019-10-21T00:27:52.888Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Macdonald,,,,,INPUT,text,SingleLine,William ,,,,,,,StudentRecord
13,2019-10-21T00:27:53.113Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine,William Macdonald,,,,,,,StudentRecord
13,2019-10-21T00:27:55.220Z,vleno,Excel,copyCell,,19/06/1995,StudentRecords.xlsx,Sheet1,C15,,,,,19/06/1995,,,,,,,StudentRecord
13,2019-10-21T00:27:56.944Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,19/06/1995,,,Date-date,,INPUT,text,date,,,,,,,,StudentRecord
13,2019-10-21T00:28:00.907Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,Date-date,,INPUT,text,date,19-06-1995,,,,,,,StudentRecord
13,2019-10-21T00:28:03.600Z,vleno,Excel,copyCell,,+61 814 239 7588,StudentRecords.xlsx,Sheet1,D15,,,,,+61 814 239 7588,,,,,,,StudentRecord
13,2019-10-21T00:28:05.848Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,+61 814 239 7588,,,PhoneNumber,,INPUT,text,countrycode,,,,,,,,StudentRecord
13,2019-10-21T00:28:10.561Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,PhoneNumber,,INPUT,text,countrycode,814-239-7588,,,,,,,StudentRecord
13,2019-10-21T00:28:12.795Z,vleno,Excel,copyCell,,wmacdonald@gmail.com,StudentRecords.xlsx,Sheet1,E15,,,,,wmacdonald@gmail.com,,,,,,,StudentRecord
13,2019-10-21T00:28:15.064Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,wmacdonald@gmail.com,,,,,INPUT,text,Email,,,,,,,,StudentRecord
13,2019-10-21T00:28:15.392Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Email,wmacdonald@gmail.com,,,,,,,StudentRecord
13,2019-10-21T00:28:17.644Z,vleno,Excel,copyCell,,Canada,StudentRecords.xlsx,Sheet1,F15,,,,,Canada,,,,,,,StudentRecord
13,2019-10-21T00:28:19.192Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,Canada,,,,,INPUT,text,SingleLine1,,,,,,,,StudentRecord
13,2019-10-21T00:28:19.424Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,SingleLine1,Canada,,,,,,,StudentRecord
13,2019-10-21T00:28:21.543Z,vleno,Excel,copyCell,,"151 Beach St, Port Melbourne, VIC 3207, Australia",StudentRecords.xlsx,Sheet1,G15,,,,,"151 Beach St, Port Melbourne, VIC 3207, Australia",,,,,,,StudentRecord
13,2019-10-21T00:28:23.008Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"151 Beach St, Port Melbourne, VIC 3207, Australia",,,,,INPUT,text,Address_AddressLine1,,,,,,,,StudentRecord
13,2019-10-21T00:28:26.256Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_AddressLine1,151 Beach St,,,,,,,StudentRecord
13,2019-10-21T00:28:26.528Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"151 Beach St, Port Melbourne, VIC 3207, Australia",,,,,INPUT,text,Address_City,,,,,,,,StudentRecord
13,2019-10-21T00:28:31.913Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_City,Port Melbourne,,,,,,,StudentRecord
13,2019-10-21T00:28:32.632Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"151 Beach St, Port Melbourne, VIC 3207, Australia",,,,,INPUT,text,Address_Region,,,,,,,,StudentRecord
13,2019-10-21T00:28:37.049Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_Region,VIC,,,,,,,StudentRecord
13,2019-10-21T00:28:37.856Z,vleno,Chrome,paste,https://forms.zoho.com/universityofmelbourne/form/NewRecord,"151 Beach St, Port Melbourne, VIC 3207, Australia",,,,,INPUT,text,Address_ZipCode,,,,,,,,StudentRecord
13,2019-10-21T00:28:43.113Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,INPUT,text,Address_ZipCode,3207,,,,,,,StudentRecord
13,2019-10-21T00:28:47.056Z,vleno,Chrome,clickCheckbox,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
13,2019-10-21T00:28:47.057Z,vleno,Chrome,editField,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,DecisionBox,,INPUT,checkbox,DecisionBox,on,,TRUE,,,,,StudentRecord
13,2019-10-21T00:28:47.783Z,vleno,Chrome,clickButton,https://forms.zoho.com/universityofmelbourne/form/NewRecord,,,,,,BUTTON,submit,,submit,Submit,,,,,\n<em>Submit</em>\n,StudentRecord
13,2019-10-21T00:28:50.690Z,vleno,Chrome,clickLink,https://forms.zoho.com/universityofmelbourne/form/NewRecord/thankyou,,,,,,A,,,,Add another response.,,/universityofmelbourne/form/NewRecord,,, \n<em class=liveAddIcon flLeft></em>\n<b>Add another response.</b>\n<div class=clearBoth></div>,StudentRecord
14,2019-10-21T00:28:54.330Z,vleno,Excel,copyCell,,Jorge,StudentRecords.xlsx,Sheet1,A16,,,,,Jorge,,,,,,,StudentRecord
